station,valid,tmpc,dwpc,relh,alti,mslp
RJAI,2001-04-11 03:00,20.00,13.00,64.04,29.80,M
RJAI,2001-04-11 06:00,22.00,11.00,49.64,29.68,M
RJAI,2001-04-12 00:00,18.00,14.00,77.45,29.53,M
RJAI,2001-04-13 03:00,17.00,1.00,33.93,29.83,M
RJAI,2001-04-13 06:00,17.00,3.00,39.14,29.83,M
RJAI,2001-04-15 20:00,13.00,-1.00,37.97,30.03,M
RJAI,2001-04-15 21:00,12.00,-1.00,40.54,30.06,M
RJAI,2001-04-15 22:00,14.00,-2.00,33.05,30.09,M
RJAI,2001-04-15 23:00,15.00,-1.00,33.35,30.12,M
RJAI,2001-04-16 00:00,17.00,-1.00,29.35,30.12,M
RJAI,2001-04-16 01:00,17.00,0.00,31.56,30.12,M
RJAI,2001-04-16 02:00,18.00,4.00,39.43,30.09,M
RJAI,2001-04-16 03:00,19.00,3.00,34.51,30.09,M
RJAI,2001-04-16 04:00,20.00,2.00,30.20,30.06,M
RJAI,2001-04-16 06:00,19.00,4.00,37.03,30.03,M
RJAI,2001-04-16 07:00,19.00,3.00,34.51,30.03,M
RJAI,2001-04-16 08:00,19.00,6.00,42.57,30.03,M
RJAI,2001-04-17 00:00,16.00,10.00,67.54,30.15,M
RJAI,2001-04-17 03:00,21.00,11.00,52.77,30.09,M
RJAI,2001-04-17 06:00,22.00,10.00,46.43,30.03,M
RJAI,2001-04-18 06:00,20.00,12.00,59.97,29.91,M
RJAI,2001-04-19 00:00,14.00,13.00,93.69,29.74,M
RJAI,2001-04-19 03:00,17.00,14.00,82.50,29.65,M
RJAI,2001-04-19 23:00,18.00,8.00,51.98,29.71,M
RJAI,2001-04-20 00:00,20.00,6.00,40.00,29.74,M
RJAI,2001-04-20 01:00,21.00,6.00,37.61,29.74,M
RJAI,2001-04-20 03:00,24.00,5.00,29.23,29.71,M
RJAI,2001-04-20 07:00,25.00,4.00,25.67,29.68,M
RJAI,2001-04-20 08:00,24.00,4.00,27.26,29.71,M
RJAI,2001-04-23 00:00,12.00,-3.00,34.98,30.12,M
RJAI,2001-04-23 03:00,16.00,2.00,38.85,30.06,M
RJAI,2001-04-23 04:00,17.00,5.00,45.04,30.03,M
RJAI,2001-04-23 05:00,17.00,6.00,48.28,30.00,M
RJAI,2001-04-23 06:00,17.00,7.00,51.72,30.00,M
RJAI,2001-04-24 03:00,21.00,6.00,37.61,29.88,M
RJAI,2001-04-24 06:00,20.00,10.00,52.51,29.85,M
RJAI,2001-04-25 00:00,12.00,11.00,93.60,29.88,M
RJAI,2001-04-25 06:00,11.00,10.00,93.55,29.85,M
RJAI,2001-04-26 00:00,12.00,2.00,50.36,30.00,M
RJAI,2001-04-26 03:00,15.00,0.00,35.87,30.00,M
RJAI,2001-04-26 06:00,17.00,0.00,31.56,29.97,M
RJAI,2001-04-27 00:00,15.00,4.00,47.72,30.15,M
RJAI,2001-04-27 03:00,18.00,6.00,45.32,30.12,M
RJAI,2001-04-27 06:00,19.00,6.00,42.57,30.09,M
RJAI,2001-05-01 00:00,10.00,6.00,76.18,30.03,M
RJAI,2001-05-01 03:00,11.00,6.00,71.26,30.03,M
RJAI,2001-05-02 00:00,12.00,8.00,76.50,30.00,M
RJAI,2001-05-02 03:00,13.00,9.00,76.66,30.00,M
RJAI,2001-05-02 06:00,13.00,8.00,71.64,29.94,M
RJAI,2001-05-07 00:00,21.00,12.00,56.38,30.03,M
RJAI,2001-05-07 03:00,22.00,13.00,56.63,29.97,M
RJAI,2001-05-07 06:00,22.00,14.00,60.44,29.91,M
RJAI,2001-05-08 03:00,18.00,17.00,93.88,29.74,M
RJAI,2001-05-08 06:00,18.00,18.00,100.00,29.68,M
RJAI,2001-05-09 00:00,17.00,17.00,100.00,29.59,M
RJAI,2001-05-09 03:00,18.00,17.00,93.88,29.59,M
RJAI,2001-05-09 06:00,20.00,17.00,82.86,29.53,M
RJAI,2001-05-10 00:00,17.00,16.00,93.83,29.71,M
RJAI,2001-05-10 03:00,20.00,16.00,77.75,29.71,M
RJAI,2001-05-10 06:00,20.00,16.00,77.75,29.68,M
RJAI,2001-05-10 20:00,16.00,13.00,82.37,29.83,M
RJAI,2001-05-10 21:00,M,M,M,M,M
RJAI,2001-05-10 22:00,16.00,10.00,67.54,29.85,M
RJAI,2001-05-11 00:00,16.00,11.00,72.20,29.85,M
RJAI,2001-05-11 03:00,20.00,12.00,59.97,29.80,M
RJAI,2001-05-14 00:00,20.00,14.00,68.35,30.12,M
RJAI,2001-05-14 03:00,24.00,11.00,43.97,30.09,M
RJAI,2001-05-14 06:00,24.00,10.00,41.14,30.03,M
RJAI,2001-05-15 00:00,22.00,12.00,53.03,30.00,M
RJAI,2001-05-15 03:00,24.00,14.00,53.55,29.97,M
RJAI,2001-05-15 06:00,25.00,13.00,47.25,29.91,M
RJAI,2001-05-15 23:00,19.00,18.00,93.92,29.83,M
RJAI,2001-05-16 03:00,19.00,19.00,100.00,29.74,M
RJAI,2001-05-17 00:00,20.00,-1.00,24.32,29.85,M
RJAI,2001-05-17 03:00,22.00,-1.00,21.50,29.85,M
RJAI,2001-05-18 00:00,20.00,11.00,56.13,29.94,M
RJAI,2001-05-18 03:00,23.00,11.00,46.71,29.94,M
RJAI,2001-05-18 06:00,M,M,M,M,M
RJAI,2001-05-20 22:00,21.00,18.00,82.98,29.91,M
RJAI,2001-05-20 23:00,22.00,18.00,78.04,29.91,M
RJAI,2001-05-21 00:00,24.00,18.00,69.14,29.88,M
RJAI,2001-05-21 03:00,26.00,18.00,61.36,29.88,M
RJAI,2001-05-21 04:00,26.00,18.00,61.36,29.85,M
RJAI,2001-05-21 05:00,25.00,18.00,65.12,29.85,M
RJAI,2001-05-21 06:00,M,M,M,M,M
RJAI,2001-05-23 00:00,19.00,19.00,100.00,29.77,M
RJAI,2001-05-23 01:00,19.00,19.00,100.00,29.77,M
RJAI,2001-05-23 02:00,20.00,19.00,93.97,29.74,M
RJAI,2001-05-23 02:15,20.00,19.00,93.97,29.74,M
RJAI,2001-05-23 03:00,20.00,18.00,88.26,29.74,M
RJAI,2001-05-24 01:00,19.00,19.00,100.00,29.50,M
RJAI,2001-05-24 02:00,19.00,19.00,100.00,29.50,M
RJAI,2001-05-24 03:00,20.00,19.00,93.97,29.47,M
RJAI,2001-05-24 04:00,20.00,19.00,93.97,29.47,M
RJAI,2001-05-24 06:00,19.00,19.00,100.00,29.47,M
RJAI,2001-05-25 00:00,21.00,18.00,82.98,29.68,M
RJAI,2001-05-25 01:00,22.00,17.00,73.27,29.68,M
RJAI,2001-05-25 02:00,23.00,18.00,73.44,29.68,M
RJAI,2001-05-25 03:00,24.00,18.00,69.14,29.71,M
RJAI,2001-05-25 04:00,M,M,M,M,M
RJAI,2001-05-25 05:00,25.00,17.00,61.13,29.71,M
RJAI,2001-05-25 06:00,25.00,17.00,61.13,29.71,M
RJAI,2001-05-25 07:00,25.00,18.00,65.12,29.71,M
RJAI,2001-05-25 08:00,24.00,17.00,64.91,29.74,M
RJAI,2001-05-25 09:00,22.00,18.00,78.04,29.77,M
RJAI,2001-05-28 00:00,21.00,12.00,56.38,29.77,M
RJAI,2001-05-28 06:00,M,M,M,M,M
RJAI,2001-05-29 00:00,21.00,16.00,73.09,30.00,M
RJAI,2001-05-29 03:00,23.00,15.00,60.67,29.97,M
RJAI,2001-05-29 06:00,21.00,15.00,68.55,29.97,M
RJAI,2001-05-31 03:00,19.00,19.00,100.00,29.50,M
RJAI,2001-05-31 06:00,23.00,19.00,78.19,29.47,M
RJAI,2001-06-01 00:00,23.00,9.00,40.85,29.71,M
RJAI,2001-06-01 03:00,24.00,10.00,41.14,29.74,M
RJAI,2001-06-01 06:00,25.00,9.00,36.22,29.71,M
RJAI,2001-06-03 20:00,21.00,14.00,64.26,29.74,M
RJAI,2001-06-03 21:00,21.00,14.00,64.26,29.74,M
RJAI,2001-06-03 22:00,M,M,M,M,M
RJAI,2001-06-03 23:00,M,M,M,M,M
RJAI,2001-06-04 01:00,28.00,10.00,32.46,29.77,M
RJAI,2001-06-04 02:00,29.00,10.00,30.62,29.77,M
RJAI,2001-06-04 03:00,29.00,10.00,30.62,29.74,M
RJAI,2001-06-04 06:00,28.00,13.00,39.58,29.74,M
RJAI,2001-06-05 00:00,M,M,M,M,M
RJAI,2001-06-05 03:00,25.00,17.00,61.13,29.88,M
RJAI,2001-06-05 06:00,25.00,16.00,57.36,29.88,M
RJAI,2001-06-06 00:00,20.00,17.00,82.86,29.85,M
RJAI,2001-06-06 03:00,19.00,19.00,100.00,29.83,M
RJAI,2001-06-06 06:00,20.00,20.00,100.00,29.77,M
RJAI,2001-06-07 00:00,22.00,18.00,78.04,29.65,M
RJAI,2001-06-07 03:00,M,M,M,M,M
RJAI,2001-06-07 06:00,27.00,18.00,57.84,29.62,M
RJAI,2001-06-08 00:00,M,M,M,M,M
RJAI,2001-06-08 03:00,M,M,M,M,M
RJAI,2001-06-08 06:00,24.00,18.00,69.14,29.83,M
RJAI,2001-06-11 00:00,22.00,17.00,73.27,29.71,M
RJAI,2001-06-11 03:00,M,M,M,M,M
RJAI,2001-06-11 06:00,26.00,17.00,57.60,29.65,M
RJAI,2001-06-12 00:00,19.00,13.00,68.15,29.83,M
RJAI,2001-06-13 03:00,24.00,17.00,64.91,29.77,M
RJAI,2001-06-13 22:00,19.00,18.00,93.92,29.68,M
RJAI,2001-06-13 23:00,18.00,18.00,100.00,29.68,M
RJAI,2001-06-14 01:00,19.00,18.00,93.92,29.68,M
RJAI,2001-06-14 03:00,18.00,18.00,100.00,29.65,M
RJAI,2001-06-15 00:00,16.00,16.00,100.00,29.71,M
RJAI,2001-06-15 03:00,17.00,17.00,100.00,29.68,M
RJAI,2001-06-15 06:00,17.00,17.00,100.00,29.68,M
RJAI,2001-06-17 21:00,21.00,19.00,88.34,29.88,M
RJAI,2001-06-18 00:00,M,M,M,M,M
RJAI,2001-06-18 03:00,27.00,18.00,57.84,29.83,M
RJAI,2001-06-18 06:00,28.00,19.00,58.08,29.80,M
RJAI,2001-06-19 03:00,M,M,M,M,M
RJAI,2001-06-20 00:00,22.00,21.00,94.06,29.50,M
RJAI,2001-06-20 03:00,25.00,20.00,73.78,29.53,M
RJAI,2001-06-20 06:00,26.00,20.00,69.52,29.53,M
RJAI,2001-06-21 00:00,18.00,16.00,88.09,29.85,M
RJAI,2001-06-21 06:00,19.00,16.00,82.74,29.83,M
RJAI,2001-06-22 00:00,19.00,17.00,88.18,29.88,M
RJAI,2001-06-22 03:00,20.00,16.00,77.75,29.85,M
RJAI,2001-06-22 06:00,M,M,M,M,M
RJAI,2001-06-24 21:00,23.00,21.00,88.51,29.83,M
RJAI,2001-06-24 22:00,23.00,21.00,88.51,29.83,M
RJAI,2001-06-25 00:00,24.00,21.00,83.32,29.80,M
RJAI,2001-06-25 06:00,28.00,23.00,74.28,29.65,M
RJAI,2001-06-25 23:00,24.00,22.00,88.59,29.71,M
RJAI,2001-06-26 00:00,26.00,22.00,78.62,29.71,M
RJAI,2001-06-26 01:00,27.00,23.00,78.76,29.71,M
RJAI,2001-06-26 02:00,28.00,23.00,74.28,29.71,M
RJAI,2001-06-26 04:00,30.00,23.00,66.15,29.68,M
RJAI,2001-06-26 06:00,30.00,22.00,62.25,29.65,M
RJAI,2001-06-27 00:00,27.00,23.00,78.76,29.65,M
RJAI,2001-06-27 03:00,31.00,23.00,62.47,29.56,M
RJAI,2001-06-27 06:00,M,M,M,M,M
RJAI,2001-06-28 00:00,27.00,19.00,61.58,29.71,M
RJAI,2001-06-28 03:00,29.00,18.00,51.47,29.68,M
RJAI,2001-06-28 06:00,29.00,19.00,54.80,29.65,M
RJAI,2001-06-29 01:00,28.00,22.00,69.90,29.68,M
RJAI,2001-06-29 02:00,29.00,21.00,62.03,29.68,M
RJAI,2001-06-29 03:00,29.00,20.00,58.32,29.65,M
RJAI,2001-06-29 04:00,31.00,20.00,51.98,29.62,M
RJAI,2001-06-29 05:00,31.00,21.00,55.29,29.62,M
RJAI,2001-07-01 23:00,24.00,19.00,73.61,29.94,M
RJAI,2001-07-02 01:00,25.00,19.00,69.33,29.91,M
RJAI,2001-07-02 02:00,27.00,19.00,61.58,29.91,M
RJAI,2001-07-02 03:00,29.00,19.00,54.80,29.88,M
RJAI,2001-07-02 06:00,29.00,19.00,54.80,29.88,M
RJAI,2001-07-02 21:00,23.00,21.00,88.51,29.88,M
RJAI,2001-07-02 22:00,M,M,M,M,M
RJAI,2001-07-02 23:00,25.00,21.00,78.48,29.88,M
RJAI,2001-07-03 02:00,30.00,21.00,58.55,29.83,M
RJAI,2001-07-03 03:00,30.00,21.00,58.55,29.83,M
RJAI,2001-07-03 04:00,31.00,21.00,55.29,29.80,M
RJAI,2001-07-03 05:00,30.00,20.00,55.04,29.77,M
RJAI,2001-07-03 06:00,M,M,M,29.77,M
RJAI,2001-07-03 07:00,30.00,20.00,55.04,29.74,M
RJAI,2001-07-04 00:00,M,M,M,M,M
RJAI,2001-07-04 03:00,33.00,22.00,52.48,29.68,M
RJAI,2001-07-04 06:00,35.00,21.00,44.14,29.65,M
RJAI,2001-07-04 23:00,29.00,21.00,62.03,29.77,M
RJAI,2001-07-05 00:00,30.00,20.00,55.04,29.77,M
RJAI,2001-07-05 01:00,30.00,21.00,58.55,29.77,M
RJAI,2001-07-05 02:00,31.00,21.00,55.29,29.77,M
RJAI,2001-07-05 03:00,31.00,22.00,58.78,29.77,M
RJAI,2001-07-05 04:00,33.00,22.00,52.48,29.74,M
RJAI,2001-07-05 05:00,33.00,23.00,55.77,29.74,M
RJAI,2001-07-05 06:00,34.00,22.00,49.62,29.71,M
RJAI,2001-07-05 07:00,34.00,21.00,46.67,29.71,M
RJAI,2001-07-06 00:00,30.00,22.00,62.25,29.65,M
RJAI,2001-07-06 06:00,32.00,23.00,59.01,29.62,M
RJAI,2001-07-08 20:00,23.00,19.00,78.19,29.83,M
RJAI,2001-07-08 21:00,24.00,20.00,78.34,29.85,M
RJAI,2001-07-08 22:00,24.00,20.00,78.34,29.85,M
RJAI,2001-07-08 23:00,26.00,20.00,69.52,29.85,M
RJAI,2001-07-09 00:00,M,M,M,M,M
RJAI,2001-07-09 01:00,28.00,20.00,61.81,29.85,M
RJAI,2001-07-09 02:00,29.00,20.00,58.32,29.83,M
RJAI,2001-07-09 04:00,30.00,20.00,55.04,29.83,M
RJAI,2001-07-09 05:00,31.00,19.00,48.84,29.80,M
RJAI,2001-07-09 06:00,30.00,20.00,55.04,29.80,M
RJAI,2001-07-09 07:00,29.00,21.00,62.03,29.83,M
RJAI,2001-07-10 00:00,25.00,20.00,73.78,29.85,M
RJAI,2001-07-10 01:00,M,M,M,M,M
RJAI,2001-07-10 02:00,26.00,19.00,65.33,29.83,M
RJAI,2001-07-10 03:00,27.00,19.00,61.58,29.83,M
RJAI,2001-07-10 04:00,29.00,19.00,54.80,29.83,M
RJAI,2001-07-10 06:00,31.00,18.00,45.88,29.80,M
RJAI,2001-07-10 07:00,30.00,18.00,48.58,29.80,M
RJAI,2001-07-11 00:00,28.00,20.00,61.81,29.77,M
RJAI,2001-07-11 03:00,M,M,M,M,M
RJAI,2001-07-11 06:00,31.00,23.00,62.47,29.65,M
RJAI,2001-07-12 00:00,30.00,23.00,66.15,29.65,M
RJAI,2001-07-12 03:00,32.00,23.00,59.01,29.62,M
RJAI,2001-07-12 06:00,33.00,23.00,55.77,29.59,M
RJAI,2001-07-13 00:00,31.00,24.00,66.35,29.74,M
RJAI,2001-07-13 03:00,34.00,24.00,56.01,29.71,M
RJAI,2001-07-13 06:00,34.00,24.00,56.01,29.71,M
RJAI,2001-07-16 00:00,30.00,23.00,66.15,29.80,M
RJAI,2001-07-16 03:00,31.00,22.00,58.78,29.74,M
RJAI,2001-07-16 06:00,31.00,22.00,58.78,29.68,M
RJAI,2001-07-17 00:00,29.00,24.00,74.44,29.71,M
RJAI,2001-07-17 06:00,32.00,24.00,62.68,29.62,M
RJAI,2001-07-18 06:00,31.00,23.00,62.47,29.74,M
RJAI,2001-07-18 07:00,31.00,23.00,62.47,29.74,M
RJAI,2001-07-18 08:00,31.00,24.00,66.35,29.74,M
RJAI,2001-07-18 09:00,28.00,25.00,83.77,29.74,M
RJAI,2001-07-18 10:00,27.00,24.00,83.66,29.80,M
RJAI,2001-07-19 03:00,29.00,23.00,70.08,29.83,M
RJAI,2001-07-19 06:00,M,M,M,M,M
RJAI,2001-07-23 00:00,32.00,24.00,62.68,29.85,M
RJAI,2001-07-23 03:00,32.00,25.00,66.55,29.83,M
RJAI,2001-07-23 06:00,33.00,24.00,59.24,29.77,M
RJAI,2001-07-23 07:00,34.00,24.00,56.01,29.77,M
RJAI,2001-07-23 08:00,33.00,25.00,62.90,29.77,M
RJAI,2001-07-23 09:00,33.00,24.00,59.24,29.77,M
RJAI,2001-07-23 10:00,32.00,26.00,70.63,29.77,M
RJAI,2001-07-24 00:00,32.00,25.00,66.55,29.77,M
RJAI,2001-07-24 03:00,37.00,24.00,47.45,29.74,M
RJAI,2001-07-24 06:00,35.00,26.00,59.69,29.71,M
RJAI,2001-07-25 00:00,29.00,22.00,65.95,29.80,M
RJAI,2001-07-25 06:00,25.00,24.00,94.19,29.80,M
RJAI,2001-07-25 23:00,26.00,23.00,83.55,29.83,M
RJAI,2001-07-26 00:00,26.00,23.00,83.55,29.83,M
RJAI,2001-07-26 02:00,M,M,M,M,M
RJAI,2001-07-26 03:00,27.00,22.00,74.11,29.83,M
RJAI,2001-07-26 04:00,28.00,22.00,69.90,29.80,M
RJAI,2001-07-26 06:00,26.00,22.00,78.62,29.80,M
RJAI,2001-07-26 09:00,26.00,21.00,73.95,29.80,M
RJAI,2001-07-26 10:00,25.00,21.00,78.48,29.83,M
RJAI,2001-07-26 11:00,25.00,21.00,78.48,29.83,M
RJAI,2001-07-26 12:00,25.00,22.00,83.44,29.83,M
RJAI,2001-07-27 00:00,24.00,18.00,69.14,29.88,M
RJAI,2001-07-27 06:00,M,M,M,M,M
RJAI,2001-07-30 00:00,M,M,M,M,M
RJAI,2001-07-30 03:00,M,M,M,M,M
RJAI,2001-07-30 06:00,30.00,23.00,66.15,29.85,M
RJAI,2001-07-31 00:00,29.00,24.00,74.44,29.88,M
RJAI,2001-07-31 03:00,32.00,25.00,66.55,29.83,M
RJAI,2001-07-31 05:00,32.00,24.00,62.68,29.80,M
RJAI,2001-07-31 06:00,34.00,24.00,56.01,29.80,M
RJAI,2001-08-01 00:00,30.00,25.00,74.61,29.85,M
RJAI,2001-08-01 03:00,35.00,23.00,49.87,29.85,M
RJAI,2001-08-01 06:00,35.00,22.00,46.93,29.83,M
RJAI,2001-08-02 00:00,25.00,21.00,78.48,M,M
RJAI,2001-08-02 03:00,27.00,23.00,78.76,30.03,M
RJAI,2001-08-02 06:00,27.00,22.00,74.11,30.00,M
RJAI,2001-08-03 00:00,24.00,21.00,83.32,30.12,M
RJAI,2001-08-03 03:00,27.00,22.00,74.11,30.09,M
RJAI,2001-08-03 05:00,29.00,22.00,65.95,30.06,M
RJAI,2001-08-03 06:00,30.00,22.00,62.25,30.03,M
RJAI,2001-08-06 00:00,23.00,19.00,78.19,29.85,M
RJAI,2001-08-06 06:00,25.00,19.00,69.33,29.80,M
RJAI,2001-08-06 21:00,23.00,19.00,78.19,29.83,M
RJAI,2001-08-06 22:00,23.00,19.00,78.19,29.85,M
RJAI,2001-08-06 23:00,23.00,19.00,78.19,29.85,M
RJAI,2001-08-07 00:00,23.00,19.00,78.19,29.85,M
RJAI,2001-08-07 01:00,23.00,19.00,78.19,29.85,M
RJAI,2001-08-07 02:00,23.00,19.00,78.19,29.85,M
RJAI,2001-08-07 06:00,24.00,19.00,73.61,29.83,M
RJAI,2001-08-08 00:00,23.00,19.00,78.19,29.91,M
RJAI,2001-08-08 01:00,24.00,19.00,73.61,29.91,M
RJAI,2001-08-08 02:00,24.00,18.00,69.14,29.91,M
RJAI,2001-08-08 03:00,25.00,19.00,69.33,29.88,M
RJAI,2001-08-08 04:00,25.00,19.00,69.33,29.88,M
RJAI,2001-08-08 05:00,26.00,19.00,65.33,29.85,M
RJAI,2001-08-08 06:00,25.00,20.00,73.78,29.85,M
RJAI,2001-08-08 07:00,25.00,20.00,73.78,29.88,M
RJAI,2001-08-08 08:00,25.00,20.00,73.78,29.85,M
RJAI,2001-08-08 23:00,M,M,M,M,M
RJAI,2001-08-09 00:00,24.00,21.00,83.32,29.88,M
RJAI,2001-08-09 01:00,25.00,22.00,83.44,29.88,M
RJAI,2001-08-09 02:00,25.00,22.00,83.44,29.85,M
RJAI,2001-08-09 03:00,26.00,22.00,78.62,M,M
RJAI,2001-08-09 04:00,27.00,23.00,78.76,29.83,M
RJAI,2001-08-09 05:00,27.00,23.00,78.76,29.83,M
RJAI,2001-08-09 06:00,28.00,23.00,74.28,29.80,M
RJAI,2001-08-10 00:00,28.00,25.00,83.77,29.85,M
RJAI,2001-08-10 01:00,29.00,25.00,79.04,29.85,M
RJAI,2001-08-10 03:00,30.00,26.00,79.18,29.83,M
RJAI,2001-08-10 04:00,31.00,25.00,70.45,29.80,M
RJAI,2001-08-10 05:00,31.00,25.00,70.45,29.80,M
RJAI,2001-08-10 06:00,31.00,25.00,70.45,29.80,M
RJAI,2001-08-13 00:00,22.00,22.00,100.00,30.03,M
RJAI,2001-08-13 03:00,27.00,22.00,74.11,30.00,M
RJAI,2001-08-13 06:00,28.00,23.00,74.28,29.97,M
RJAI,2001-08-14 00:00,28.00,24.00,78.90,30.03,M
RJAI,2001-08-14 03:00,31.00,25.00,70.45,30.00,M
RJAI,2001-08-14 06:00,32.00,23.00,59.01,29.97,M
RJAI,2001-08-15 00:00,23.00,22.00,94.10,30.06,M
RJAI,2001-08-15 03:00,26.00,22.00,78.62,30.03,M
RJAI,2001-08-15 06:00,29.00,22.00,65.95,30.00,M
RJAI,2001-08-16 00:00,25.00,22.00,83.44,29.97,M
RJAI,2001-08-16 03:00,28.00,21.00,65.74,29.91,M
RJAI,2001-08-16 06:00,29.00,20.00,58.32,M,M
RJAI,2001-08-17 00:00,27.00,18.00,57.84,29.85,M
RJAI,2001-08-17 03:00,29.00,18.00,51.47,29.83,M
RJAI,2001-08-19 20:00,21.00,19.00,88.34,30.00,M
RJAI,2001-08-19 21:00,21.00,19.00,88.34,30.00,M
RJAI,2001-08-19 22:00,22.00,19.00,83.09,30.00,M
RJAI,2001-08-19 23:00,24.00,18.00,69.14,30.00,M
RJAI,2001-08-21 00:00,21.00,21.00,100.00,29.71,M
RJAI,2001-08-21 06:00,24.00,24.00,100.00,29.53,M
RJAI,2001-08-21 07:00,24.00,24.00,100.00,29.47,M
RJAI,2001-08-22 00:00,24.00,24.00,100.00,29.18,M
RJAI,2001-08-22 23:00,28.00,22.00,69.90,29.44,M
RJAI,2001-08-23 00:00,28.00,21.00,65.74,29.44,M
RJAI,2001-08-23 03:00,31.00,22.00,58.78,29.47,M
RJAI,2001-08-23 06:00,32.00,23.00,59.01,29.44,M
RJAI,2001-08-24 00:00,26.00,21.00,73.95,29.74,M
RJAI,2001-08-24 03:00,29.00,22.00,65.95,29.71,M
RJAI,2001-08-24 06:00,29.00,22.00,65.95,29.68,M
RJAI,2001-08-24 07:00,29.00,24.00,74.44,29.71,M
RJAI,2001-08-24 09:00,28.00,23.00,74.28,29.71,M
RJAI,2001-08-24 09:26,27.00,23.00,78.76,29.71,M
RJAI,2001-08-24 10:00,27.00,24.00,83.66,29.74,M
RJAI,2001-08-27 00:00,24.00,23.00,94.14,29.77,M
RJAI,2001-08-27 03:00,27.00,23.00,78.76,29.74,M
RJAI,2001-08-27 06:06,24.00,24.00,100.00,29.71,M
RJAI,2001-08-27 07:00,25.00,24.00,94.19,29.71,M
RJAI,2001-08-28 00:00,25.00,23.00,88.67,29.77,M
RJAI,2001-08-28 03:00,28.00,21.00,65.74,29.74,M
RJAI,2001-08-28 06:00,29.00,20.00,58.32,29.71,M
RJAI,2001-08-29 00:00,24.00,21.00,83.32,29.83,M
RJAI,2001-08-29 03:00,26.00,22.00,78.62,29.83,M
RJAI,2001-08-29 06:00,28.00,20.00,61.81,29.77,M
RJAI,2001-08-30 03:00,25.00,21.00,78.48,29.83,M
RJAI,2001-08-30 06:00,26.00,21.00,73.95,29.77,M
RJAI,2001-08-30 21:01,22.00,21.00,94.06,29.71,M
RJAI,2001-08-31 01:00,21.00,20.00,94.01,29.71,M
RJAI,2001-08-31 03:00,22.00,21.00,94.06,29.71,M
RJAI,2001-08-31 06:00,24.00,20.00,78.34,29.68,M
RJAI,2001-08-31 23:00,23.00,18.00,73.44,29.77,M
RJAI,2001-09-01 00:00,24.00,18.00,69.14,29.80,M
RJAI,2001-09-01 01:00,25.00,17.00,61.13,29.80,M
RJAI,2001-09-01 02:00,26.00,16.00,54.05,29.77,M
RJAI,2001-09-01 03:00,27.00,15.00,47.79,29.77,M
RJAI,2001-09-01 04:00,26.00,14.00,47.52,29.77,M
RJAI,2001-09-01 05:00,27.00,15.00,47.79,29.74,M
RJAI,2001-09-01 06:00,27.00,15.00,47.79,29.74,M
RJAI,2001-09-01 21:00,22.00,17.00,73.27,29.88,M
RJAI,2001-09-01 22:00,22.00,18.00,78.04,29.88,M
RJAI,2001-09-01 23:00,23.00,18.00,73.44,29.91,M
RJAI,2001-09-02 00:00,24.00,17.00,64.91,29.91,M
RJAI,2001-09-02 01:00,25.00,15.00,53.80,29.91,M
RJAI,2001-09-02 02:00,26.00,15.00,50.69,29.91,M
RJAI,2001-09-02 03:00,27.00,15.00,47.79,29.91,M
RJAI,2001-09-02 04:00,27.00,14.00,44.80,29.91,M
RJAI,2001-09-02 05:00,28.00,16.00,48.05,29.91,M
RJAI,2001-09-03 00:00,23.00,19.00,78.19,30.03,M
RJAI,2001-09-03 03:00,25.00,20.00,73.78,30.00,M
RJAI,2001-09-03 06:00,23.00,20.00,83.21,29.94,M
RJAI,2001-09-04 00:00,22.00,19.00,83.09,29.88,M
RJAI,2001-09-05 03:00,24.00,16.00,60.90,29.94,M
RJAI,2001-09-05 06:00,24.00,16.00,60.90,29.94,M
RJAI,2001-09-06 03:00,23.00,17.00,68.94,29.94,M
RJAI,2001-09-06 06:00,25.00,17.00,61.13,29.91,M
RJAI,2001-09-06 22:00,21.00,17.00,77.90,29.91,M
RJAI,2001-09-06 23:00,22.00,18.00,78.04,29.91,M
RJAI,2001-09-07 00:00,22.00,18.00,78.04,29.91,M
RJAI,2001-09-07 01:00,23.00,18.00,73.44,29.91,M
RJAI,2001-09-07 02:00,M,M,M,M,M
RJAI,2001-09-07 03:00,24.00,19.00,73.61,29.91,M
RJAI,2001-09-07 04:00,24.00,19.00,73.61,29.88,M
RJAI,2001-09-08 03:38,27.00,21.00,69.71,29.94,M
RJAI,2001-09-08 04:00,27.00,22.00,74.11,29.91,M
RJAI,2001-09-10 00:00,25.00,25.00,100.00,29.68,M
RJAI,2001-09-10 00:12,25.00,25.00,100.00,29.68,M
RJAI,2001-09-14 00:00,22.00,22.00,100.00,30.03,M
RJAI,2001-09-14 06:00,26.00,23.00,83.55,29.97,M
RJAI,2001-09-15 01:00,27.00,23.00,78.76,29.94,M
RJAI,2001-09-17 00:00,22.00,18.00,78.04,29.77,M
RJAI,2001-09-17 01:00,24.00,19.00,73.61,29.77,M
RJAI,2001-09-17 02:00,26.00,19.00,65.33,29.77,M
RJAI,2001-09-17 03:00,26.00,19.00,65.33,29.74,M
RJAI,2001-09-17 04:00,26.00,20.00,69.52,29.71,M
RJAI,2001-09-17 05:00,26.00,19.00,65.33,29.71,M
RJAI,2001-09-17 06:00,26.00,19.00,65.33,29.71,M
RJAI,2001-09-18 00:00,26.00,22.00,78.62,29.77,M
